"nom_variable";"annee";"libelle";"type.d.indicateur";"flottille";"metier";"espece";"indicateur";"unite";"remarques"
"v__Lref_f";"1984";"Débarquements de référence par flottille";"Production";"f__Marion_Dufresne";"";"";"3043.87497";"tonnes/an";"Sacrois"
"v__Lref_f_m";"1984";"Débarquements de référence par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"";"3043.87497";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__COR";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__GAR";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__ARC";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__DAR";"2960.96418";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__GLY";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__HER";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__MAH";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__DOR";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__PAV";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__INO";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__TUL";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__PAM";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__MON";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__OED";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__HAY";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__FET";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__RHO";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__IPH";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__THY";"7.73955";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__OCH";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__VAU";"0";"tonnes/an";"Sacrois"
"v__Lref_f_e";"1984";"Débarquements de référence esp modélisée par flottille";"Production";"f__Marion_Dufresne";"";"e__ZZZ";"75.17124";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__COR";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__GAR";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__ARC";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__DAR";"2960.96418";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__GLY";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__HER";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__MAH";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__DOR";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__PAV";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__INO";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__TUL";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__PAM";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__MON";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__OED";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__HAY";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__FET";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__RHO";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__IPH";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__THY";"7.73955";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__OCH";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__VAU";"0";"tonnes/an";"Sacrois"
"v__Lref_f_m_e";"1984";"Débarquements de référence esp modélisée par flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__ZZZ";"75.17124";"tonnes/an";"Sacrois"
"v__GVLref_f";"1984";"CA moyen initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"";"11976130.89";"€/an";"Sacrois"
"v__GVLref_f_m";"1984";"CA moyen initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"";"11976130.89";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__COR";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__GAR";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__ARC";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__DAR";"11596636.89";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__GLY";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__HER";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__MAH";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__DOR";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__PAV";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__INO";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__TUL";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__PAM";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__MON";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__OED";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__HAY";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__FET";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__RHO";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__IPH";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__THY";"14796.54";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__OCH";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__VAU";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Marion_Dufresne";"";"e__ZZZ";"364697.46";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__COR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__GAR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__ARC";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__DAR";"11596636.89";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__GLY";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__HER";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__MAH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__DOR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__PAV";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__INO";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__TUL";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__PAM";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__MON";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__OED";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__HAY";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__FET";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__RHO";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__IPH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__THY";"14796.54";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__OCH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__VAU";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Marion_Dufresne";"m__Palangre_DAR";"e__ZZZ";"364697.46";"€/an";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__COR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__GAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__ARC";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__DAR";"48.1693972749554";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__GLY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__HER";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__MAH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__DOR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__PAV";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__INO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__TUL";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__PAM";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__MON";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__OED";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__HAY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__FET";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__RHO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__IPH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__THY";"0.125908128574315";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__OCH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__VAU";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__ZZZ";"1.2228966995511";"kg/unite effort 1*2";"Sacrois"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__COR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__GAR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__ARC";"0.017";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__DAR";"0.002";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__GLY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__HER";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__MAH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__DOR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__PAV";"0.16";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__INO";"0.024";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__TUL";"0.006";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__PAM";"0.539";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__MON";"0.008";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__OED";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__HAY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__FET";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__RHO";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__IPH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__THY";"0.26";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Marion_Dufresne";"m__Palangre_DAR";"e__OCH";"0";"ratio de la capture totale de l'espèce";"Obsmer"
